_id,updated,competitionId,homeId,awayId,homeConferenceId,awayConferenceId,gameId,isLiveStream,isNeutral,inDivision,gameDate,tournamentId,conferenceId,didHomeWin,isExhib,isExhibAgst,periodNumber,periodType,periodIdx,period,teamIdAgst,teamMarketAgst,teamId,teamMarket,playerId,fullName,actionNumber,minsIntoGame,secsIntoGame,clock,shotClock,actionDuration,actionType,subType,success,homePts,awayPts,homeScore,awayScore,side,anGs,paGs,xRaw,yRaw,x,y,hexX,hexY,shotDist,zonesGenius,zones6,zones13,zones17,dists7,awayLineupId,homeLineupId,prevActionType,assisterId
2177477-155,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,155,17,1016,03:04:00,2,29,3pt,jumpshot,false,0,0,29,23,RIGHT,355,0,81,9,45.5,29.14,46.075,29.4,24.068,outsideright,atb3,rw3,rw3,sht3,1314511-958915-1591083-957855-1331709,938523-1608674-1892529-957630-1603882,freethrow,
2177477-157,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105580,Tennessee,105040,LSU,1892529,Last-Tear Poa,157,18,1036,02:44:00,13,16,3pt,jumpshot,true,3,0,32,23,LEFT,357,0,29,76,38,19.740000000000009,37.5875,18.9,25.562,outsideright,atb3,rw3,rw3,lng3,1314511-958915-1591083-957855-1331709,938523-1608674-1892529-957630-1603882,rebound,1603882
2177477-159,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105040,LSU,105580,Tennessee,957855,Jasmine Franklin,159,18,1055,02:25:00,15,19,2pt,layup,true,0,2,32,25,RIGHT,359,0,93,58,21,40.42,20.6125,39.9,4.215,inthepaint,atr2,atr2,atr2,atr2,1314511-958915-1591083-957855-1331709,938523-1608674-1892529-957630-1603882,assist,1314511
2177477-161,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105580,Tennessee,105040,LSU,938523,Alexis Morris,161,18,1073,02:07:00,16,18,2pt,jumpshot,false,0,0,32,25,LEFT,361,0,23,34,17,25.379999999999995,16.975,25.2,18.22,insideleft,mid2,le2,le2,lng2,1314511-958915-1591083-957855-1331709,938523-1608674-1892529-957630-1603882,assist,
2177477-163,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105040,LSU,105580,Tennessee,1591083,Tess Darby,163,19,1082,01:58:00,23,6,3pt,jumpshot,true,0,3,32,28,RIGHT,363,0,90,97,1.5,37.599999999999994,2.425,37.8,23.864,outsideleft,c3,lc3,lc3,sht3,1314511-958915-1591083-957855-1331709,938523-1608674-1892529-957630-1603882,rebound,958915
2177477-169,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105040,LSU,105580,Tennessee,1701250,Sara Puckett,169,19,1120,01:20:00,16,15,3pt,jumpshot,false,0,0,34,28,RIGHT,377,0,67,51,24.5,15.979999999999997,24.25,16.8,25.775,outsidecenter,atb3,tok3,tok3,lng3,958915-1591083-1319767-957855-1701250,938523-1583037-1892529-957630-1603882,freethrow,
2177477-171,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105580,Tennessee,105040,LSU,1603882,Angel Reese,171,19,1136,01:04:00,17,12,2pt,layup,false,0,0,34,28,LEFT,379,0,8,53,26.5,39.480000000000004,25.4625,39.9,2.721,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-957855-1701250,938523-1583037-1892529-957630-1603882,rebound,
2177477-176,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105580,Tennessee,105040,LSU,1583037,Kateri Poole,176,20,1146.3,00:53:70,26,5.4,2pt,layup,false,0,0,34,28,LEFT,398,0,8,44,22,39.480000000000004,23.0375,39.9,3.762,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701250,938523-1583037-1892529-957630-1603882,steal,
2177477-187,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105040,LSU,105580,Tennessee,958915,Jordan Walker,187,20,1185.7,00:14:30,11,20.1,3pt,jumpshot,false,0,0,34,29,RIGHT,430,0,93,2,49,40.42,49.7125,39.9,24.037,outsiderightwing,c3,rc3,rc3,sht3,958915-1591083-1319767-1331709-1701250,1583037-1892522-1892529-957630-1603882,foulon,
2177477-189,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,2,REGULAR,2,q2,105580,Tennessee,105040,LSU,1603882,Angel Reese,189,20,1198.4,00:01:60,2,9.8,2pt,layup,false,0,0,34,29,LEFT,432,0,10,53,26.5,37.599999999999994,26.675,37.8,4.413,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701250,1583037-1892522-1892529-957630-1603882,rebound,
2177477-195,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,195,21,1215,09:45:00,16,15,2pt,jumpshot,true,0,2,34,31,LEFT,448,0,15,51,25.5,32.900000000000006,26.675,33.6,8.864,inthepaint,paint2,paint2,frp2,sht2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,period,
2177477-196,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1608674,Jasmine Carson,196,21,1236,09:24:00,13,21,3pt,jumpshot,true,3,0,37,31,RIGHT,449,0,91,5,47.5,38.539999999999992,48.5,37.8,22.728,outsideright,c3,rc3,rc3,sht3,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,2pt,957630
2177477-203,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,938523,Alexis Morris,203,22,1287,08:33:00,10,20,3pt,jumpshot,true,3,0,40,32,RIGHT,459,0,76,19,40.5,24.439999999999998,41.225,25.2,23.235,outsideright,atb3,rw3,rw3,sht3,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-207,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892522,Flau'jae Johnson,207,22,1311,08:09:00,20,11,2pt,layup,false,0,0,40,32,RIGHT,465,0,93,47,26.5,40.42,25.4625,39.9,2.005,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,steal,
2177477-209,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,209,23,1331,07:49:00,11,18,2pt,jumpshot,true,0,2,40,34,LEFT,468,0,24,28,14,24.439999999999998,14.55,25.2,20.509,insideleft,mid2,le2,le2,lng2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-215,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1319767,Jordan Horston,215,23,1352,07:28:00,17,14,2pt,jumpshot,false,0,0,42,34,LEFT,477,0,10,84,42,37.599999999999994,41.225,37.8,17.499,insideright,mid2,rb2,rb2,lng2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,freethrow,
2177477-217,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,938523,Alexis Morris,217,23,1360,07:20:00,24,5,2pt,jumpshot,false,0,0,42,34,RIGHT,479,0,79,55,22.5,27.259999999999991,23.0375,27.3,14.704,insidecenter,mid2,le2,le2,med2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-219,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892522,Flau'jae Johnson,219,23,1368,07:12:00,17,4,3pt,jumpshot,false,0,0,42,34,RIGHT,481,0,92,94,3,39.47999999999999,3.6375,39.9,22.117,outsideleft,c3,lc3,lc3,sht3,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-221,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892522,Flau'jae Johnson,221,23,1379,07:01:00,13,8,2pt,layup,false,0,0,42,34,RIGHT,483,0,93,50,25,40.42,25.4625,39.9,1.33,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-223,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1603882,Angel Reese,223,24,1382,06:58:00,20,0,2pt,layup,false,0,0,42,34,RIGHT,485,0,94,50,25,41.36,24.25,42,0.39,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-225,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892522,Flau'jae Johnson,225,24,1384,06:56:00,20,1,2pt,layup,true,2,0,44,34,RIGHT,487,0,92,48,26,39.47999999999999,25.4625,39.9,2.481,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-1331709-1701255,938523-1608674-1892522-957630-1603882,rebound,
2177477-227,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,958915,Jordan Walker,227,24,1406,06:34:00,12,18,3pt,jumpshot,false,0,0,44,34,LEFT,498,0,6,5,2.5,41.36,2.425,42,22.503,outsideleftwing,c3,lc3,lc3,sht3,958915-1591083-1319767-957855-1687479,938523-1608674-1892522-957630-1603882,timeout,
2177477-229,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,957630,LaDazhia Williams,229,24,1423,06:17:00,16,13,2pt,jumpshot,false,0,0,44,34,RIGHT,500,0,78,54,23,26.319999999999993,23.0375,27.3,15.559,insidecenter,mid2,le2,le2,lng2,958915-1591083-1319767-957855-1687479,938523-1608674-1892522-957630-1603882,rebound,
2177477-235,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1319767,Jordan Horston,235,25,1442,05:58:00,15,16,2pt,jumpshot,false,0,0,46,34,LEFT,509,0,21,51,25.5,27.260000000000005,25.4625,27.3,14.499,inthepaint,mid2,re2,re2,med2,958915-1591083-1319767-957855-1687479,938523-1608674-1892522-957630-1603882,freethrow,
2177477-237,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1603882,Angel Reese,237,25,1455,05:45:00,20,9,2pt,layup,true,2,0,48,34,RIGHT,511,0,94,46,27,41.36,26.675,42,2.038,underbasket,atr2,atr2,atr2,atr2,958915-1591083-1319767-957855-1687479,938523-1608674-1892522-957630-1603882,rebound,
2177477-238,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1591083,Tess Darby,238,25,1471,05:29:00,18,16,3pt,jumpshot,false,0,0,48,34,LEFT,512,0,28,81,40.5,20.680000000000007,41.225,21,26.157,outsideright,atb3,rw3,rw3,lng3,958915-1591083-1319767-957855-1687479,938523-1608674-1892522-957630-1603882,2pt,
2177477-240,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,938523,Alexis Morris,240,25,1487,05:13:00,16,13,2pt,layup,false,0,0,48,34,RIGHT,520,0,94,47,26.5,41.36,26.675,42,1.55,underbasket,atr2,atr2,atr2,atr2,958915-1591083-957855-1331709-1687479,938523-1608674-1892522-957630-1603882,rebound,
2177477-244,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,244,26,1539,04:21:00,2,29,2pt,jumpshot,false,0,0,48,34,LEFT,528,0,10,40,20,37.599999999999994,19.4,37.8,6.498,inthepaint,paint2,paint2,slp2,sht2,958915-957855-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,timeout,
2177477-253,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,253,26,1559,04:01:00,26,5,2pt,layup,true,0,2,48,36,LEFT,542,0,5,42,21,42.3,21.825,42,4.038,inthepaint,atr2,atr2,atr2,atr2,958915-957855-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,steal,958915
2177477-262,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1687479,Jillian Hollingshead,262,27,1600,03:20:00,10,11,3pt,jumpshot,true,0,3,48,39,LEFT,562,0,4,4,2,43.239999999999995,1.2125,44.1,23.048,outsideleftwing,c3,lc3,lc3,sht3,958915-957855-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,foulon,1331709
2177477-266,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,957855,Jasmine Franklin,266,28,1631,02:49:00,12,19,2pt,jumpshot,false,0,0,48,39,LEFT,566,0,28,51,25.5,20.680000000000007,26.675,21,21.076,insidecenter,mid2,re2,re2,lng2,958915-957855-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,steal,
2177477-268,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1331709,Rickea Jackson,268,28,1649,02:31:00,6,15,2pt,layup,true,0,2,48,41,LEFT,568,0,8,47,23.5,39.480000000000004,23.0375,39.9,2.721,underbasket,atr2,atr2,atr2,atr2,958915-957855-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,rebound,957855
2177477-274,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1701250,Sara Puckett,274,29,1682,01:58:00,12,19,2pt,layup,true,0,2,50,43,LEFT,583,0,7,47,23.5,40.42,23.0375,39.9,2.005,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,freethrow,1331709
2177477-276,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,957630,LaDazhia Williams,276,29,1707,01:33:00,9,25,2pt,layup,false,0,0,50,43,RIGHT,585,0,87,55,22.5,34.78,23.0375,35.7,7.405,inthepaint,paint2,paint2,flp2,sht2,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,assist,
2177477-279,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892529,Last-Tear Poa,279,29,1713,01:27:00,19,2,3pt,jumpshot,false,0,0,50,43,RIGHT,588,0,68,44,28,16.919999999999995,29.1,16.8,25.011,outsidecenter,atb3,tok3,tok3,lng3,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,rebound,
2177477-281,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1603882,Angel Reese,281,29,1717,01:23:00,20,1,2pt,layup,false,0,0,50,43,RIGHT,590,0,93,51,24.5,40.42,25.4625,39.9,1.421,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,rebound,
2177477-286,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1892529,Last-Tear Poa,286,29,1726,01:14:00,13,8,2pt,jumpshot,false,0,0,50,43,RIGHT,597,0,84,79,10.5,31.959999999999994,10.9125,31.5,17.496,insideleft,mid2,le2,le2,lng2,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,foulon,
2177477-288,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1314511,Jasmine Powell,288,29,1734,01:06:00,25,4,2pt,jumpshot,false,0,0,50,43,LEFT,599,0,13,50,25,34.78,25.4625,35.7,6.97,inthepaint,paint2,paint2,flp2,sht2,1314511-1319767-1331709-1701250-1687479,938523-1892522-1892529-957630-1603882,rebound,
2177477-304,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105040,LSU,105580,Tennessee,1701250,Sara Puckett,304,30,1764.4,00:35:60,7,14.1,3pt,jumpshot,true,0,3,50,47,LEFT,624,0,29,78,39,19.740000000000009,38.8,21,26.085,outsideright,atb3,rw3,rw3,lng3,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,rebound,
2177477-305,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,938523,Alexis Morris,305,30,1797.9,00:02:10,1,33.5,2pt,jumpshot,false,0,0,50,47,RIGHT,625,0,86,72,14,33.839999999999989,14.55,33.6,13.549,insideleft,mid2,lb2,lb2,med2,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,3pt,
2177477-307,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,3,REGULAR,3,q3,105580,Tennessee,105040,LSU,1603882,Angel Reese,307,30,1799.9,00:00:10,0,0.3,2pt,jumpshot,false,0,0,50,47,RIGHT,629,0,88,71,14.5,35.72,13.3375,35.7,12.108,insideleft,mid2,lb2,lb2,med2,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,rebound,
2177477-311,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,938523,Alexis Morris,311,31,1810,09:50:00,21,10,2pt,layup,false,0,0,50,47,RIGHT,638,0,93,51,24.5,40.42,25.4625,39.9,1.421,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,period,
2177477-317,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105040,LSU,105580,Tennessee,1687479,Jillian Hollingshead,317,31,1834,09:26:00,8,23,2pt,layup,false,0,0,51,47,LEFT,653,0,7,54,27,40.42,27.8875,39.9,2.402,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,freethrow,
2177477-319,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105040,LSU,105580,Tennessee,1687479,Jillian Hollingshead,319,31,1840,09:20:00,20,1,2pt,layup,true,0,2,51,49,LEFT,655,0,7,47,23.5,40.42,23.0375,39.9,2.005,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,rebound,1314511
2177477-321,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,1603882,Angel Reese,321,32,1876,08:44:00,-2,36,2pt,jumpshot,false,0,0,51,49,RIGHT,657,0,78,55,22.5,26.319999999999993,23.0375,27.3,15.631,insidecenter,mid2,le2,le2,lng2,1314511-1319767-1331709-1701250-1687479,938523-1608674-1892522-957630-1603882,assist,
2177477-325,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,938523,Alexis Morris,325,32,1908,08:12:00,12,19,2pt,jumpshot,true,2,0,53,49,RIGHT,667,0,81,57,21.5,29.14,21.825,29.4,13.087,inthepaint,paint2,paint2,flp2,med2,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,steal,
2177477-326,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105040,LSU,105580,Tennessee,1319767,Jordan Horston,326,33,1928,07:52:00,14,20,2pt,layup,true,0,2,53,51,LEFT,668,0,9,58,29,38.540000000000006,29.1,37.8,5.129,inthepaint,paint2,paint2,srp2,sht2,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,2pt,
2177477-334,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,938523,Alexis Morris,334,33,1943,07:37:00,25,5,2pt,layup,true,2,0,55,52,RIGHT,681,0,94,51,24.5,41.36,24.25,42,0.634,underbasket,atr2,atr2,atr2,atr2,1314511-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,rebound,
2177477-351,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,1603882,Angel Reese,351,34,2030,06:10:00,28,3,2pt,layup,true,2,0,59,52,RIGHT,710,0,95,46,27,42.3,26.675,42,2.074,underbasket,atr2,atr2,atr2,atr2,958915-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,steal,
2177477-355,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105040,LSU,105580,Tennessee,1701250,Sara Puckett,355,35,2053,05:47:00,8,23,2pt,jumpshot,false,0,0,60,52,LEFT,715,0,11,69,34.5,36.66,35.1625,35.7,10.778,insideright,mid2,rb2,rb2,med2,958915-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,freethrow,
2177477-357,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,938523,Alexis Morris,357,35,2062,05:38:00,24,5,2pt,layup,true,2,0,62,52,RIGHT,717,0,94,55,22.5,41.36,21.825,42,2.53,underbasket,atr2,atr2,atr2,atr2,958915-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,rebound,
2177477-360,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,938523,Alexis Morris,360,35,2080,05:20:00,27,4,2pt,layup,true,2,0,64,52,RIGHT,720,0,93,52,24,40.42,23.0375,39.9,1.664,underbasket,atr2,atr2,atr2,atr2,958915-1319767-1331709-1701250-1687479,938523-1583037-1892522-957630-1603882,steal,
2177477-362,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105040,LSU,105580,Tennessee,958915,Jordan Walker,362,36,2102,04:58:00,12,21,2pt,layup,true,0,2,64,54,LEFT,730,0,7,51,25.5,40.42,25.4625,39.9,1.421,underbasket,atr2,atr2,atr2,atr2,958915-1591083-957855-1331709-1701250,938523-1583037-1892522-957630-1603882,timeout,
2177477-363,2023-01-31 02:05:51 UTC,33535,105040,105580,89,89,2177477,true,false,true,2023-01-30,0,89,true,false,false,4,REGULAR,4,q4,105580,Tennessee,105040,LSU,1603882,Angel Reese,363,36,2126,04:34:00,10,24,2pt,layup,false,0,0,64,54,RIGHT,731,0,93,41,29.5,40.42,30.3125,39.9,4.692,inthepaint,paint2,paint2,srp2,sht2,958915-1591083-957855-1331709-1701250,938523-1583037-1892522-957630-1603882,2pt,
