gameId,teamId,playerStint,pos,competitionId,updated,playerId,fullName,teamMarket,teamName,conferenceId,flowStints,cStart,cEnd,sStart,sEnd,gameFlowPeriod,periodNumber,secs,ptsScored,ptsAgst,netPts,cDiff
2168345,105556,44,4,33535,2022-11-20 22:26:08.000000 UTC,1321477,Francesca Belibi,Stanford,Cardinal,74,15,05:54,01:00,1446.0,1740.0,3,3,294.0,7,5,2,04:54
2168345,105556,45,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,16,01:00,00:00,1740.0,1800.0,3,3,60.0,2,0,2,01:00
2168345,105556,46,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,17-18-19,10:00,05:56,1800.0,2044.0,4,4,244.0,0,6,-6,04:04
2168345,105556,47,4,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,20-21-22,05:56,00:00,2044.0,2400.0,4,4,355.6,7,11,-4,05:56
2168345,105556,48,4,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,23,05:00,03:00,2400.0,2520.0,5,1,120.0,4,3,1,02:00
2168345,105556,49,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,24,03:00,00:28,2520.0,2671.2,5,1,151.2,4,9,-5,02:31
2168345,105556,50,4,33535,2022-11-20 22:26:08.000000 UTC,1321477,Francesca Belibi,Stanford,Cardinal,74,25-26,00:28,00:10,2671.2,2690.0,5,1,18.8,2,0,2,00:19
2168345,105556,51,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,27,00:10,00:09,2690.0,2690.1,5,1,0.1,0,0,0,00:00
2168345,105556,52,4,33535,2022-11-20 22:26:08.000000 UTC,1321477,Francesca Belibi,Stanford,Cardinal,74,28,00:09,00:05,2690.1,2694.4,5,1,4.3,0,0,0,00:04
2168345,105556,53,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,29,00:05,00:00,2694.4,2700.0,5,1,5.6,0,3,-3,00:06
2168345,105556,54,5,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,1,10:00,05:56,0.0,244.0,1,1,244.0,7,6,1,04:04
2168345,105556,55,5,33535,2022-11-20 22:26:08.000000 UTC,1321482,Ashten Prechtel,Stanford,Cardinal,74,2-3,05:56,00:00,244.0,600.0,1,1,356.0,14,5,9,05:56
2168345,105556,56,5,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,4,10:00,08:19,600.0,701.0,2,2,101.0,0,0,0,01:41
